,de,mscs,mrmscs,keyword_mscs,refs_mscs,nDCG_mrmscs,nDCG_keywords,nDCG_refs,nDCG_keywords_and_refs,nDCG_keywords_or_refs
508,6023351,"['58D05', '22E65']","['22E66', '58D05']","['58D05', '57R50', '57R30', '22E65', '37E05', '20E07', '37A15', '20F38', '49Q10', '58E25']","['22D10', '22D30', '20C32', '58D05', '22E65', '57S05', '58B25', '22-02', '17-02', '22E67']",0.27894294565112987,0.8229304739169978,0.532474350745065,1.1631711630466106,0.3861206964137079
509,6023352,"['16T30', '14M17', '20F55', '20C08']","['16T30', '14M17', '20F55']","['16T30', '14M17', '20F55', '20C08', '16W30', '16T05', '17B37', '18D10', '16E40', '16W50']","['16W30', '17B37', '14M15', '14N35', '20F55', '05E15', '14N15', '17B56', '17B67', '57T15']",0.8650989215859609,1.0,0.12117413846923314,0.1976265077928601,0.49642893270437904
510,6023353,"['30C15', '31A35', '34E05']","['34E05', '34L20', '35B27', '47A10', '47A56', '47E05']","['30C15', '31A35', '34E05', '30E20', '32A25', '30E25', '31A10', '30E10', '46J10']","['34L20', '47E05', '30C15', '34M30', '30C10', '33C45', '31A35', '34E05']",0.36207489823929484,1.0,0.536642627772775,1.1336310719187659,0.5351034212165415
511,6023574,"['03B30', '03B05', '03E25', '03F35', '03D30', '05C63']","['05C63', '03B30', '03D55', '03E15', '03E25', '03F35', '05C20']","['05C20', '05C38', '05C50', '05C40', '15B48', '05C35', '05C12', '05C70', '05C25', '15A18']","['05C20', '05C35', '05C17', '91A12', '91A43', '03A05', '68Q15', '68Q05', '05C75', '05C38']",0.6032097074972969,0.0,0.0,0.0,0.0
512,6023575,"['03D32', '68Q30']","['03D32', '03D30', '68Q30']","['68Q30', '03D80', '03D25', '03D32', '94A17', '68Q05', '68Q25']","['03D25', '03D30', '03D80', '03D32', '68Q30', '68-02', '03-02', '03D10', '03D28', '03E15']",0.8842282173954805,1.0746364000051092,0.532474350745065,1.1631711630466106,0.42936038417114225
513,6023578,"['03B47', '03F05', '03G25']","['03B47', '03G10', '06F05', '08B15']","['03B47', '03G25', '03F05', '06F05', '03B50', '03B20', '03C40', '03B40', '03A05', '03B53']","['03F05', '03B20', '68N17', '03B70', '68Q10', '03F03', '03B55', '03B60', '03B47', '03G10']",0.36207489823929484,0.9525936227991185,0.8331452015256011,0.9051872455982372,0.6667632078155994
514,6023581,"['03D30', '03D35', '03F30']","['03D30', '03D35']","['03D30', '03B55', '03D35', '03F30', '03D25', '03D28', '03D32', '03D55', '37B10']","['03D30', '03D25', '06D05', '03G05', '06E05', '06-02', '03B25', '03D55', '03-02', '05C15']",0.8189625508803525,0.8800869674170632,0.36207489823929484,0.18103744911964742,0.5988007728376347
515,6023585,['05C50'],"['05C50', '05C75']","['05C50', '54A40']","['05C25', '05C50', '05C30', '05C38', '05-02', '05B20', '05B15', '05C35', '15-01', '15A18']",1.0,1.0,0.6309297535714575,1.0,0.2890648263178879
516,6023592,['05B07'],['05B07'],"['05B07', '05B05', '51E10', '05B30', '20N05', '05B25', '51E20', '05C10', '05C35', '05B15']","['05B07', '51E10', '05B15', '60C05', '68R05', '20B25']",1.0,1.0,1.0,0.6309297535714575,0.26264953503719357
517,6023598,"['05C10', '05C50']","['05C10', '05C50']","['05C10', '05C25', '68R10', '68Q25', '05C75', '05C45', '05C40', '05C80', '20B27', '20F65']","['05C10', '05-02', '05C50', '30B70', '42C05', '05C31', '05C30', '05C78', '05C60', '05C99']",1.0,0.44211410869774026,0.8842282173954805,0.44211410869774026,0.3656394268651821
518,6023604,"['08A02', '05C20', '08A35', '68Q17']","['08A02', '05C20']","['08A02', '05C20', '08A35', '68Q17', '68Q25']","['05C25', '06A06', '08A02', '05C75', '03C15', '05C20', '03C10', '03C50', '05D10', '20B22']",0.7084836195858807,1.0,0.3797652867341682,0.8240877157931812,0.6109664223334497
519,6023606,"['05C40', '05C76']","['05C40', '05C76']","['15A69', '15A45', '15B48', '15A24', '15A15', '15A09', '15B57', '15A03', '65T50', '15A18']","['05C40', '05C76']",1.0,0.0,1.0,0.0,0.6812105030963312
520,6023611,"['05A19', '05A05']","['05A05', '05A15', '05A17', '05A19']","['05B20', '15B36', '05A19', '15B35', '15A15', '05A15', '05C20', '15A24', '05A05', '15A83']","['05A05', '05A19', '05B20', '05A15', '05-01', '05A17', '05E05', '82B20', '11P81', '82B23']",1.0746364000051092,0.4872362707974015,1.1631711630466106,0.632522291307369,0.4502296245064547
521,6023612,"['35R02', '05C90', '05C25', '35A24']","['35R02', '05C90', '35A22', '35K05', '35L05']","['58J50', '05C50', '05C65', '05E45', '05B35', '46L89', '57Q99', '57M15', '05C99', '35R02']","['43A32', '05C99', '42B99', '15A18', '65N06', '65N22', '05C90', '68R10', '94B05', '20C15']",0.7084836195858807,0.09054395014275352,0.20882040266677368,0.0,0.34372148108081274
522,6023616,"['05C25', '05C70', '05C60']",['05C25'],"['05C25', '05C70', '43A80', '43A85', '51E20', '51E22', '05C30', '05C50', '05C60', '20F65']","['05C25', '05C60', '05C75', '20B25', '20B15', '20B05', '20B10']",0.36207489823929484,0.927957955927364,0.5905187245598237,0.5905187245598237,0.48904411483261107
523,6023622,"['05C15', '05C70']","['05C15', '05C70']","['05C15', '05C69', '05C05', '05C35', '05E30', '05B25', '51E14', '51E23', '82C26', '60J10']","['05C15', '05C60', '05D05', '11B75', '20K01', '11H31', '05-01', '55-01', '55M20', '52A35']",1.0,0.44211410869774026,0.44211410869774026,0.44211410869774026,0.10407760191259482
524,6023626,['05A17'],['05A17'],"['05A17', '11P81', '11P83', '11P84', '05A15', '05E05', '11F11', '33D15', '11P82', '11M35']","['81T45', '81T30', '14J32', '32Q25', '32Q15', '81T18', '11F30', '11P82', '11F11', '11F20']",1.0,1.0,0.0,0.0,0.23981246656813146
525,6023628,"['05A10', '05A19']","['05A10', '05A19']","['11B65', '05A10', '05A19', '05A30', '11A07', '11B83', '11C08', '33D15', '05A15', '05C38']","['05A30', '05A10', '05A19', '11P83', '33D15', '11B65', '11B68', '33Dxx', '33-01', '33-02']",1.0,0.7210570543488701,0.7210570543488701,0.532474350745065,0.3541466625731358
526,6023634,['05B05'],['05B05'],"['05B05', '05B30', '05B07', '05B40', '05C70', '62K10', '94B25', '05B20', '05B10', '94B65']","['62K05', '05B05', '62K10', '05B07']",1.0,1.0,0.6309297535714575,1.0,0.6309297535714575
527,6023636,"['51M20', '52B11', '20F55']","['52B15', '51M20', '52B05']","['51M20', '52B15', '05E18', '52B70', '52B11', '20F55', '05C70']","['51M20', '52B15', '05C25', '05C10', '20B25', '20E22', '20F65', '57M07']",0.22844382632052884,0.7711879608896018,0.36207489823929484,0.36207489823929484,0.6801049708483335
528,6023655,"['05A17', '06A07']","['06A07', '05A17']","['68R15', '54F45', '54B20', '54D30', '54H10', '06D05', '03C98', '05B30', '05C25', '05A17']","['11P81', '05A17', '06B05', '05B20', '20C30', '05D99', '68W05', '06A07', '06B99', '06A06']",1.1631711630466106,0.1277996380434001,0.5578858913022597,0.44211410869774026,0.3344887643766698
529,6023664,['51E21'],"['51E20', '05B25']","['51E21', '35B41', '37L30', '37C70', '35K20', '35K58', '51E20', '05B25', '51E26']","['51E20', '51E15', '51A05', '51-02', '51A30', '51E25', '05B25', '14M15', '14N05', '14N15']",0.0,1.0,0.0,0.0,0.24465054211822604
530,6023671,"['05C30', '05C38', '05C60']","['05C60', '05C30']","['05C50', '05C10', '05C15', '05C99', '05C25', '05C05', '05C40', '05C70', '68R10', '05C38']","['05C85', '05C38', '05-01', '05Cxx', '05C60', '05-02', '60C05', '62G99', '05A99', '05A15']",0.5905187245598237,0.20932623514721738,0.5969573434540899,0.7241497964785897,0.3579336482608776
531,6023672,"['57M05', '55N10', '54A05']","['20F10', '20F38', '55Q52']","['57M05', '55N10', '54A05', '14F35', '14H30', '20F34', '55Q05', '53C20', '55Q52']","['20F65', '20E08', '20F05', '57M07', '57M60', '20F28', '57M05', '57M20', '20K45', '55N10']",0.0,1.0,0.330017867893649,0.9525936227991185,0.5234189532737126
532,6023673,"['54D35', '22A15', '54H15']","['54H15', '54D35']","['54H15', '54D35', '55P91', '57S25', '57N80', '57S15', '46B10', '43A60', '46B25', '05E15']","['54F45', '18B30', '54E35', '54C55', '54D35', '54D40', '54E40', '54A25', '54-02', '54A35']",0.5905187245598237,0.5905187245598237,0.1400696908130322,0.36207489823929484,0.21522015182146642
533,6023674,"['54C35', '54E18', '54E35', '54E50', '54E52', '54E99', '46A08', '46A25', '46A99', '46E10']","['54C35', '46E10', '54E15']","['54C35', '46E10', '54A25', '54E35', '06B35', '54D20', '54D65', '54E18', '54D30', '54C05']","['54E50', '54E99', '54D99', '54C35', '54A10', '46E10', '46A08', '54E18', '54C10', '54B35']",0.3151866251298463,0.520348196222138,0.6536058972679767,0.5337453530619005,0.5747057048987739
534,6023675,['54D20'],"['54D20', '54D65']","['54D20', '54E30', '54B10', '54F05', '54E20', '46A03', '54E35', '54H11', '54D15', '03E10']","['54D20', '54C10', '54B10', '54F05', '54D15', '54D25', '54A25', '54D45', '54E20', '54E18']",1.0,1.0,1.0,0.6309297535714575,0.3010299956639812
535,6023676,"['47B38', '46E15', '54C35', '54H20']","['47B38', '46E15', '54C35', '54H20']","['47B38', '54C35', '46E15', '54H20', '47B37', '46B42', '47B33', '30H10']","['54H20', '54E52', '54C35', '37D45', '37-02', '37E30', '37A05', '37B05', '37A25', '46B25']",1.0,0.9589887942072203,0.4698459060002408,0.5108571117930206,0.5313856379723867
536,6023678,"['14D21', '53C07']","['14D21', '55Q52']","['14D21', '14J60', '14D20', '53C07', '14F05', '81T13', '57R57', '57M27', '58J42', '53D55']","['55R15', '58J20', '14J60', '14F05', '55P35', '58D27', '53C07', '81T13', '14D20', '32G13']",0.44211410869774026,0.8229304739169978,0.29474273913182686,0.5578858913022597,0.3494807287359486
537,6023679,"['54F45', '55M10', '54C56', '55P55']","['54F45', '55M10']","['54F45', '20F69', '20F65', '55M10', '57M07', '54E35', '51F99', '20E08', '22E25', '20F67']","['54F45', '54C55', '54E35', '18B30', '54D35', '54D40', '20H15', '51F99', '20F69', '57M50']",0.7084836195858807,0.5830327608282387,0.3132306040001605,0.15661530200008025,0.25492082140564126
538,6023680,"['54H25', '54E40', '05C63', '47J25', '47H09']","['54H25', '05C99', '54E40']","['54H25', '54E35', '47H10', '54E40', '54C60', '47H09', '54F05', '47J25', '53C20', '54E15']","['47J25', '47H09', '47H10', '54H25', '65J15', '47H04', '05-01', '05Cxx', '68R10', '91A10']",0.5587546006507464,0.7076697364559178,0.5759660056810885,0.5759660056810885,0.8405514295139682
539,6023681,"['54B20', '52A01', '57N20']","['54B20', '52A01', '57N20']","['54B20', '57N20', '54E45', '54H20', '37B05', '54A20', '54E99', '54A40', '52A01']","['54H20', '54-02', '57Nxx', '58Bxx', '52A20', '52A35', '54B20', '57N20', '54C55', '54D05']",1.0,0.8085095346538465,0.23491354590669605,0.5905187245598237,0.38793533806645675
540,6023682,"['54F45', '54C20']",['54F45'],"['13F55', '05E45', '55U10', '52B05', '13D02', '57Q05', '52B22', '05E25', '05C10', '06A07']","['54B10', '54B05', '54G20', '54F45', '54C50', '54D15', '54D20', '54F15', '54E45', '54-01']",0.44211410869774026,0.0,0.19040818260962875,0.0,0.10816345637101847
541,6023683,"['54H05', '54F65', '54B10', '54E52']","['54E52', '54B10', '54E52', '54F65']","['54E52', '54H05', '54E35', '54F65', '54B10', '54G20', '54D70', '54C25', '54D35', '54A25']","['54E52', '54D35', '54H05', '54A25', '54E35', '54B10', '54F50', '54E45', '54F65', '54D45']",0.937274570621179,0.9018334070903319,0.7700045130952737,0.6053496265367883,0.5248574823853277
542,6023720,"['57Q45', '57Q35', '55N99']",['57Q45'],"['57Q45', '57Q35', '57R40', '55N99', '57Q20', '57M25', '57M27']","['57M25', '57Q45', '55N99', '18G99', '57R40', '57Q35', '20F05', '57-02', '20F36', '57M05']",0.36207489823929484,0.974899721818826,0.6674286374886614,0.6580817599908005,0.5386944751658362
543,6023722,"['57N10', '57N13', '57N15', '57M30', '55M30']","['57N15', '55M30', '57N10']","['55M30', '57N10', '58E05', '57N65', '57N13', '57N15', '57M30', '58E40', '55N25', '55U35']","['57M50', '53C20', '57N10', '57M40', '55M30', '58E05', '55-02', '55P62', '55Q25', '57R17']",0.5953334017358067,0.8644425064559353,0.24776654307116486,0.45564475157312007,0.6418281425567012
544,6023691,"['46B85', '05C12', '46C05', '46T99', '54E35']","['46B20', '46C05']","['46B85', '54E35', '05C12', '46C05', '46T99', '46B04', '46B80']","['46A45', '46B03', '46E15', '54E35', '54E40', '46-02', '46C05', '46T20', '53C23', '57-02']",0.17626745124774681,0.9634211989149399,0.2134470208830928,0.45564475157312007,0.5577275106911778
545,6023692,"['57R18', '58H99', '18D05', '22A22', '20L05', '16D90', '14A20']","['57R18', '18D05', '20L05', '22A22']","['57R18', '58H99', '18D05', '22A22', '20L05', '16D90', '14A20']","['57-01', '57R19', '53D45', '55N35', '19L64', '18-00', '18-02', '08B05', '18B99', '18C10']",0.600058252523441,1.0,0.0,0.0,0.7700392699257559
546,6023694,"['54E18', '54E30', '54E99']","['54E18', '54E30']","['54E18', '54E30', '54E99']","['54F05', '54E35', '54D15', '54A25', '03E05', '54H05', '54E30', '54F65', '54G10', '54G15']",0.8189625508803525,1.0,0.2413832654928632,0.7241497964785897,0.6545400813577403
547,6023732,"['57M25', '57M27', '55N35', '57M15', '05C15']","['57M27', '57M25']","['57M27', '57M25', '57R58', '53D40', '57M15', '81R50', '20F36', '05C10', '05C25', '55N35']","['57M25', '57M27', '57R60', '57N13', '57Q60', '57R17', '18G60']",0.7350220518984933,0.9238580956026858,0.6319122028208669,0.7350220518984933,0.515494410517586
548,6023734,"['54B20', '54D15']","['54B20', '54D15']","['54D15', '54B10', '03E10', '54D20', '54B20', '54F05']","['54-01', '54H05', '54B10', '54F65', '54B20', '54D15', '54D20']",1.0,1.0552613014631986,0.4860015301477029,0.6018734195681277,0.7368568478295671
549,6023702,"['52A37', '55M35']","['52A07', '55M35']","['52A35', '52A20', '52A01', '52B11', '52C40', '52C35', '52A37', '55M35', '14T05', '57Q05']","['52A20', '46B99', '55M20', '54H25', '52A37', '57S17', '52A35', '41-02', '41A46', '41A65']",0.5578858913022597,0.42631431521704327,0.1710330840677181,0.22105705434887013,1.041712440435473
550,6023703,"['54D20', '54B10', '54G12']",['54D20'],"['54D20', '54F05', '54E20', '54E30', '54C35', '54B10', '54G99', '54D15', '54G12', '54E35']","['54D20', '54C10', '54B10', '54F05', '54F99', '54E20', '54E18', '54-01', '54-02', '54D99']",0.36207489823929484,0.7290176653347914,0.7241497964785897,0.9525936227991185,0.6520899673859932
551,6023705,"['54E40', '54F15']","['54E40', '54F15']","['54F15', '54B20', '46L05', '47L15', '15A30', '47B48', '47N50', '81P45', '54F16', '54C60']","['54E40', '54F15', '54F55', '54F65', '54C10', '54B15', '54H25', '54B20', '54-02', '54C60']",1.0,0.8842282173954805,1.0,0.44211410869774026,0.5053766286896136
552,6023707,"['54H25', '47H10']","['54H25', '47H10', '54E35']","['47H10', '54H25', '47J25', '47H09', '65J15', '47H04', '55M20', '54E40', '49J40', '47H06']","['54H25', '47H10', '53C70', '54E35', '68Q55', '68Q60', '34B15', '54E55', '06B30', '06B35']",1.0,1.1631711630466106,1.0,1.1631711630466106,0.48489396713185234
553,6023708,"['54C56', '54C55', '55U35']","['54C56', '54C55', '55U35']","['54D35', '46L05', '03C13', '03C35', '05C25', '05C80', '03C30', '05C10', '05C20', '46E35']","['54F45', '54D20', '54B10', '54B17', '57S10', '54C25', '55M10', '55S35', '55M15', '55U20']",1.0,0.0,0.0,0.0,0.0
554,6023711,"['05C10', '57M15', '57M25']","['57M25', '57M15']","['57M15', '57M25', '05C10', '57N10', '57M50', '05C99', '57M99', '05C45']","['57R50', '57N10', '57N05', '37-XX', '57R30', '51M10', '57M25', '05C10', '57M50', '57Q35']",0.8189625508803525,1.1336310719187659,0.23491354590669605,0.40948127544017626,0.4603566914411179
555,6023712,"['57M25', '57M27']","['57M25', '57M27']","['57M25', '57M27', '57Q45', '57M12', '20F36', '32S20', '14H20']","['57M25', '57M27', '57Q45', '57R19', '57M10']",1.0,1.0,1.0,0.7789429456511299,0.4860015301477029
556,6023715,"['57M25', '57M50']","['57M25', '57M50', '57N10']","['57M25', '57N10', '57M50', '57M27', '57R58', '57R65', '57M12', '57M05', '57M99', '57M15']","['57M10', '57M25', '57M27', '57M50', '57N10', '57-02', '57M05', '57M35', '57R65', '57M99']",1.0,0.8842282173954805,0.6597593108703873,0.536025500428855,0.5157997934806969
557,6023716,"['57M05', '57M25']","['57M05', '20F05']","['57M05', '57M25', '57N10', '57M50', '57M27', '57R58', '57R65', '57M12']","['57M25', '57N10', '57Q45', '20C10', '20C99', '20F10', '55M20', '57-02', '57N05', '20F05']",0.44211410869774026,1.0,0.8842282173954805,0.5578858913022597,0.5736856847829568
558,6029108,"['55Q05', '55Q20', '54F15']","['55Q52', '54D05', '54F15']","['55Q05', '55Q20', '54F15', '20F34', '57M05', '20E07', '55Q70', '57M07']","['55Q52', '55N10', '55Q15', '55Q20', '55Q70', '55-01', '55Nxx', '55Pxx', '55Qxx', '54F15']",0.18103744911964742,1.0,0.41653745945055576,0.9051872455982372,0.6624309203421969
559,6029109,"['06A07', '57Q05']","['55P15', '18B35']","['52C35', '05E45', '55N35', '55U10', '55R80', '57Q05', '55U15', '06A07', '55P15', '65D18']","['57Q05', '55P15', '05E18', '57R70', '58E05', '57R80', '57R60', '57Q99', '55U99', '05E25']",0.0,0.4544399189055498,0.8842282173954805,0.5578858913022597,0.33234978291702744
560,6029110,"['54C35', '54D30', '54E15', '54E25', '46B50']","['54D30', '54C05']","['54E15', '53C44', '35K55', '46E10', '54C35', '54D30', '54E25', '46B50', '46L07', '35Q60']","['26A15', '46E30', '46E35', '46B50', '46-03', '01A60', '54-01', '03-01', '03A05', '54A05']",0.5587546006507464,0.7677470902143181,0.12032125410796837,0.2793773003253732,0.6265015169680707
561,6029111,"['37B45', '37C70', '54H20', '28A12']","['28A12', '37B45', '54F15', '54H20', '91B02']","['54H20', '37E05', '37C70', '37B45', '54F50', '54E40', '37B40', '54C70', '54C25', '57M15']","['37E99', '37B99', '37D45', '54-02', '54F15', '54B99', '54H20', '37B45', '37E05', '37N40']",0.6457581902070597,0.7613622864143601,0.20322345522981689,0.35424180979294034,0.8825364248835933
562,6029112,"['57M12', '57M25']","['57M12', '57M50', '57N10']","['57N10', '57M27', '57M50', '57M25', '57M05', '57M12', '57M15', '20F05', '57M60', '57R57']","['57M25', '57M60', '57M12', '20F05', '57N10', '57M27', '57M50', '57M05', '20F10', '20F65']",0.44211410869774026,0.53830058825925,1.1052852717443507,0.6210091137865661,0.4851509217414556
563,6029113,"['54C35', '54C50', '54D30', '54D65', '54E18', '54E35']","['54C35', '54A10']","['54C35', '46E10', '54A25', '54E35', '06B35', '54D20', '54D65', '54E18', '54D30', '54C05']","['46E10', '54C35', '54E18', '54E35', '54E50', '54E52', '54E99', '26-01', '28-01', '54-01']",0.2540911172962417,0.6048651151773078,0.3967902925027031,0.3967902925027031,0.42629912480353593
564,6029114,"['54D20', '54H11', '54A25', '54B05', '54E20', '54E35', '54D55']","['54E20', '54A25', '54B05', '54E35']","['54E35', '54A25', '54B05', '54E20', '54H11', '54B20', '22A30', '54H10', '54D20', '54D55']","['54D35', '54B05', '54D40', '54H11', '54D50', '54D60', '54C35', '54A25', '54D80', '54E99']",0.600058252523441,0.9195295557316152,0.42346630270200397,0.6469677178876346,0.8407263884819806
565,6029116,['57S05'],"['58D05', '37E05']","['14L30', '57M60', '14L24', '54H15', '57S25', '57S17', '13A50', '54H20', '22F10', '57M50']","['37E05', '22F05', '20F18', '22E65', '37E10', '57M07', '37C85', '57S99', '37-02', '37A35']",0.0,0.0,0.0,0.0,0.0
566,6029117,"['55U10', '68Q99']","['55U10', '55P10', '68Q55', '68Q85']","['18D05', '55P99', '55U10', '68Q99', '13F55', '05E45', '52B05', '13D02', '57Q05']","['55P99', '68Q85', '55U40', '18A32', '54F05', '55Q05', '68N30', '55U35', '18G55', '54E99']",0.44211410869774026,0.6018734195681277,0.0,0.0,0.5
567,6029119,"['22A05', '54D25', '54H11', '54D05', '54D30', '22C05']","['22A05', '22C05', '54D05', '54D25', '54D30', '54H11']","['54D05', '54D35', '54D45', '54D50', '54E45', '18A32', '18A20', '18B30', '54C10', '22A05']","['46M99', '46H99', '18B99', '22A05', '54H11', '22B05', '22C05', '54A25', '20K45', '22A15']",0.9491174418137541,0.32753992198639786,0.2924239889523277,0.2540911172962417,0.3315513924427233
568,6024141,"['60H40', '60H30', '35Q53', '35Q55']","['60H40', '35Q53', '35Q55', '35R60', '37K05', '60H30']","['60H10', '60H15', '60H40', '35R60', '60J65', '37H10', '60F10', '60G60', '60K37', '60K40']","['35Q55', '42B10', '31B10', '37C10', '35Q53', '42B35', '37K10', '37K05', '37L50', '37L40']",0.8906223985271887,0.15661530200008025,0.43440474246939365,0.0,0.29002573961202677
